コード,企業名,市場区分,業種,年度,売上高（億円）,営業利益（億円）,経常利益（億円）,純利益（億円）,EPS,ROE,ROA,IT投資比率,IT投資規模（億円）
5998.0,アドバネクス,スタンダード（内国株式）,素材,2025/03,285.0,11.0,2.0,-6.0,-153.13,,,0.0095,3
5282.0,ジオスター,スタンダード（内国株式）,素材,2025/03,285.0,16.0,16.0,8.0,26.71,3.52,2.28,0.0095,3
7730.0,マニー,プライム（内国株式）,機械,2024/08,285.0,84.0,85.0,63.0,63.82,12.01,10.99,0.0114,3
1430.0,ファーストコーポレーション,スタンダード（内国株式）,建設,2024/05,285.0,15.0,14.0,9.0,79.15,11.16,3.98,0.0064,2
9279.0,ギフトホールディングス,プライム（内国株式）,小売,2024/10,285.0,29.0,30.0,19.0,93.98,22.4,10.97,0.0084,2
6230.0,ＳＡＮＥＩ,スタンダード（内国株式）,機械,2025/03,285.0,19.0,18.0,13.0,273.93,8.83,5.15,0.0114,3
5261.0,リソルホールディングス,プライム（内国株式）,サービス,2025/03,284.0,27.0,26.0,20.0,350.97,12.06,4.48,0.0185,5
4975.0,ＪＣＵ,プライム（内国株式）,化学,2025/03,284.0,105.0,109.0,75.0,297.71,15.68,13.67,0.0095,3
3080.0,ジェーソン,スタンダード（内国株式）,小売,2025/02,283.0,5.0,6.0,3.0,26.93,5.48,3.18,0.0084,2
4293.0,セプテーニ・ホールディングス,スタンダード（内国株式）,サービス,2024/12,283.0,31.0,,55.0,26.65,7.91,5.66,0.0185,5
5906.0,エムケー精工,スタンダード（内国株式）,素材,2025/03,283.0,20.0,21.0,13.0,90.76,8.0,5.08,0.0095,3
2114.0,フジ日本,スタンダード（内国株式）,食料品,2025/03,282.0,32.0,37.0,28.0,107.4,11.94,8.43,0.0095,3
2676.0,高千穂交易,プライム（内国株式）,商社,2025/03,281.0,21.0,20.0,15.0,158.18,8.66,6.22,0.0084,2
2293.0,滝沢ハム,スタンダード（内国株式）,食料品,2025/03,281.0,-4.0,-4.0,-5.0,-241.16,,,0.0095,3
6365.0,電業社機械製作所,スタンダード（内国株式）,機械,2025/03,281.0,32.0,34.0,24.0,576.63,8.72,5.99,0.0114,3
2207.0,名糖産業,プライム（内国株式）,食料品,2025/03,281.0,14.0,27.0,47.0,278.83,8.59,5.66,0.0095,3
9780.0,ハリマビステム,スタンダード（内国株式）,サービス,2025/03,280.0,11.0,12.0,9.0,94.41,9.36,5.82,0.0185,5
9867.0,ソレキア,スタンダード（内国株式）,商社,2025/03,280.0,17.0,17.0,11.0,1249.91,9.72,4.85,0.0084,2
3242.0,アーバネットコーポレーション,スタンダード（内国株式）,サービス,2024/06,280.0,27.0,24.0,17.0,54.15,11.29,3.62,0.0185,5
7844.0,マーベラス,プライム（内国株式）,通信,2025/03,280.0,18.0,18.0,8.0,13.5,3.13,2.49,0.0185,5
5218.0,オハラ,スタンダード（内国株式）,素材,2024/10,279.0,22.0,26.0,16.0,64.36,3.1,2.41,0.0095,3
6776.0,天昇電気工業,スタンダード（内国株式）,化学,2025/03,279.0,9.0,11.0,13.0,74.29,11.9,5.71,0.0095,3
3010.0,ポラリス・ホールディングス,スタンダード（内国株式）,サービス,2025/03,279.0,28.0,19.0,26.0,16.9,9.22,3.89,0.0185,5
6823.0,リオン,プライム（内国株式）,機械,2025/03,279.0,40.0,41.0,29.0,232.19,9.1,7.31,0.0114,3
9306.0,東陽倉庫,スタンダード（内国株式）,運輸・倉庫,2024/03,279.0,11.0,18.0,14.0,181.38,5.44,2.88,0.0129,4
6358.0,酒井重工業,プライム（内国株式）,機械,2025/03,279.0,16.0,15.0,14.0,168.39,4.78,3.37,0.0114,3
9319.0,中央倉庫,プライム（内国株式）,運輸・倉庫,2025/03,278.0,22.0,24.0,16.0,84.5,3.47,2.7,0.0129,4
6785.0,鈴木,プライム（内国株式）,機械,2024/06,277.0,34.0,37.0,23.0,158.11,8.99,6.12,0.0114,3
3696.0,セレス,プライム（内国株式）,通信,2024/12,277.0,22.0,27.0,15.0,128.96,13.28,4.49,0.0185,5
9438.0,エムティーアイ,プライム（内国株式）,通信,2024/09,277.0,24.0,28.0,24.0,43.05,15.3,7.96,0.0185,5
6643.0,戸上電機製作所,スタンダード（内国株式）,機械,2025/03,276.0,34.0,36.0,24.0,491.27,10.68,7.39,0.0114,3
7638.0,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,小売,2025/03,276.0,39.0,36.0,20.0,113.98,19.98,7.26,0.0084,2
3945.0,スーパーバッグ,スタンダード（内国株式）,化学,2025/03,276.0,9.0,10.0,10.0,658.37,20.69,6.68,0.0095,3
7927.0,ムトー精工,スタンダード（内国株式）,化学,2025/03,276.0,20.0,26.0,15.0,214.05,8.22,4.87,0.0095,3
5921.0,川岸工業,スタンダード（内国株式）,素材,2024/09,276.0,17.0,20.0,15.0,498.1,5.21,4.3,0.0095,3
9782.0,ディーエムエス,スタンダード（内国株式）,サービス,2025/03,276.0,12.0,12.0,8.0,148.87,5.03,4.08,0.0185,5
5079.0,ノバック,スタンダード（内国株式）,,2025/04,275.0,9.0,8.0,6.0,111.25,3.15,2.21,0.0,0
5280.0,ヨシコン,スタンダード（内国株式）,サービス,2025/03,275.0,47.0,47.0,30.0,425.42,11.0,6.81,0.0185,5
4026.0,神島化学工業,スタンダード（内国株式）,素材,2025/04,274.0,18.0,17.0,14.0,158.14,11.1,4.66,0.0095,3
3361.0,トーエル,スタンダード（内国株式）,小売,2025/04,274.0,19.0,23.0,8.0,43.42,4.1,3.13,0.0084,2
6994.0,指月電機製作所,スタンダード（内国株式）,機械,2025/03,273.0,20.0,18.0,12.0,47.3,5.11,3.12,0.0114,3
1718.0,美樹工業,スタンダード（内国株式）,建設,2024/12,273.0,11.0,12.0,7.0,602.24,4.18,2.02,0.0064,2
6151.0,日東工器,プライム（内国株式）,機械,2025/03,273.0,23.0,25.0,13.0,71.85,2.31,2.02,0.0114,3
2215.0,第一屋製パン,スタンダード（内国株式）,食料品,2024/12,272.0,6.0,6.0,21.0,296.82,25.52,13.02,0.0095,3
8138.0,三京化成,スタンダード（内国株式）,商社,2025/03,271.0,5.0,6.0,6.0,497.38,7.22,3.89,0.0084,2
9556.0,ＩＮＴＬＯＯＰ,グロース（内国株式）,,2024/07,271.0,15.0,15.0,9.0,194.36,18.86,7.43,0.0,0
6905.0,コーセル,プライム（内国株式）,機械,2025/05,271.0,6.0,7.0,-1.0,-2.84,,,0.0114,3
3271.0,ＴＨＥグローバル社,スタンダード（内国株式）,サービス,2024/06,270.0,18.0,31.0,27.0,95.91,34.12,5.54,0.0185,5
,タイミー,グロース（内国株式）,,2024/10,269.0,42.0,39.0,28.0,29.32,30.81,10.53,0.0,0
6928.0,エノモト,プライム（内国株式）,機械,2025/03,269.0,6.0,7.0,4.0,68.51,2.05,1.36,0.0114,3
2980.0,ＳＲＥホールディングス,プライム（内国株式）,サービス,2025/03,267.0,31.0,29.0,17.0,105.46,12.43,5.57,0.0185,5
3091.0,ブロンコビリー,プライム（内国株式）,小売,2024/12,266.0,25.0,26.0,17.0,115.35,8.58,7.0,0.0084,2
6294.0,オカダアイヨン,プライム（内国株式）,機械,2025/03,266.0,23.0,22.0,15.0,183.46,8.56,4.1,0.0114,3
6191.0,エアトリ,プライム（内国株式）,サービス,2024/09,266.0,24.0,,20.0,89.93,14.66,6.99,0.0185,5
3023.0,ラサ商事,スタンダード（内国株式）,商社,2025/03,266.0,25.0,28.0,21.0,189.92,9.51,6.25,0.0084,2
9229.0,サンウェルズ,プライム（内国株式）,,2025/03,265.0,11.0,4.0,-9.0,-29.1,,,0.0,0
6189.0,グローバルキッズＣＯＭＰＡＮＹ,スタンダード（内国株式）,サービス,2024/09,264.0,8.0,8.0,3.0,27.14,3.16,1.66,0.0185,5
6378.0,木村化工機,スタンダード（内国株式）,機械,2025/03,264.0,30.0,31.0,23.0,116.58,12.07,6.81,0.0114,3
8551.0,北日本銀行,プライム（内国株式）,銀行,2025/03,264.0,,56.0,40.0,475.54,4.64,0.26,0.0795,21
5603.0,虹技,スタンダード（内国株式）,素材,2025/03,263.0,11.0,11.0,8.0,244.05,5.56,2.37,0.0095,2
2120.0,ＬＩＦＵＬＬ,プライム（内国株式）,サービス,2024/09,263.0,-64.0,,-85.0,-66.12,,,0.0185,5
6088.0,シグマクシス・ホールディングス,プライム（内国株式）,サービス,2025/03,263.0,56.0,59.0,44.0,51.92,30.79,22.26,0.0185,5
2816.0,ダイショー,スタンダード（内国株式）,食料品,2025/03,262.0,7.0,7.0,5.0,47.45,4.67,2.45,0.0095,2
6837.0,京写,スタンダード（内国株式）,機械,2025/03,262.0,13.0,10.0,6.0,42.33,6.25,2.48,0.0114,3
3178.0,チムニー,スタンダード（内国株式）,小売,2025/03,262.0,9.0,11.0,11.0,55.79,17.73,6.44,0.0084,2
3675.0,クロス・マーケティンググループ,プライム（内国株式）,通信,2024/06,262.0,18.0,19.0,12.0,62.06,16.85,7.17,0.0185,5
2196.0,エスクリ,スタンダード（内国株式）,サービス,2025/03,262.0,8.0,7.0,3.0,23.25,5.01,1.47,0.0185,5
2009.0,鳥越製粉,スタンダード（内国株式）,食料品,2024/12,262.0,11.0,14.0,10.0,40.81,2.65,2.09,0.0095,2
6482.0,ＹＵＳＨＩＮ,スタンダード（内国株式）,機械,2025/03,261.0,26.0,25.0,17.0,49.74,4.82,4.12,0.0114,3
5753.0,日本伸銅,スタンダード（内国株式）,素材,2025/03,261.0,18.0,14.0,10.0,451.09,8.1,5.85,0.0095,2
4735.0,京進,スタンダード（内国株式）,サービス,2024/05,261.0,9.0,8.0,5.0,64.87,13.0,2.32,0.0185,5
3420.0,ケー・エフ・シー,スタンダード（内国株式）,素材,2025/03,261.0,14.0,15.0,10.0,135.53,4.69,3.46,0.0095,2
3668.0,コロプラ,プライム（内国株式）,通信,2024/09,260.0,-12.0,-9.0,-19.0,-14.54,,,0.0185,5
6403.0,水道機工,スタンダード（内国株式）,機械,2025/03,260.0,15.0,14.0,4.0,99.71,4.2,1.64,0.0114,3
3771.0,システムリサーチ,プライム（内国株式）,通信,2025/03,259.0,30.0,31.0,22.0,132.26,18.58,12.52,0.0185,5
7213.0,レシップホールディングス,スタンダード（内国株式）,自動車・関連部品,2025/03,259.0,35.0,35.0,23.0,152.26,22.5,11.05,0.0114,3
3423.0,エスイー,スタンダード（内国株式）,素材,2025/03,259.0,8.0,9.0,5.0,18.0,4.86,2.14,0.0095,2
1381.0,アクシーズ,スタンダード（内国株式）,一次・二次産業,2024/06,258.0,16.0,18.0,12.0,220.63,5.98,5.07,0.0095,2
3661.0,エムアップホールディングス,プライム（内国株式）,通信,2025/03,258.0,41.0,41.0,17.0,46.56,21.59,6.4,0.0185,5
8707.0,岩井コスモホールディングス,プライム（内国株式）,證券,2025/03,258.0,86.0,92.0,67.0,286.31,9.93,3.63,0.0795,21
4826.0,ＣＩＪ,プライム（内国株式）,通信,2024/06,257.0,20.0,20.0,9.0,16.35,6.54,5.13,0.0185,5
2883.0,大冷,スタンダード（内国株式）,食料品,2025/03,257.0,8.0,8.0,-6.0,-97.13,,,0.0095,2
6677.0,エスケーエレクトロニクス,スタンダード（内国株式）,機械,2024/09,257.0,31.0,31.0,23.0,220.66,7.12,5.78,0.0114,3
6086.0,シンメンテホールディングス,グロース（内国株式）,サービス,2025/02,257.0,15.0,16.0,10.0,52.85,29.08,11.39,0.0185,5
9445.0,フォーバルテレコム,スタンダード（内国株式）,通信,2025/03,257.0,11.0,12.0,7.0,43.69,22.05,7.06,0.0185,5
8542.0,トマト銀行,スタンダード（内国株式）,銀行,2025/03,257.0,,26.0,18.0,157.75,3.25,0.13,0.0795,20
5845.0,全保連,スタンダード（内国株式）,,2025/03,257.0,25.0,25.0,16.0,66.92,22.54,7.12,0.0,0
3277.0,サンセイランディック,スタンダード（内国株式）,サービス,2024/12,256.0,19.0,16.0,11.0,127.22,8.24,3.17,0.0185,5
9812.0,テーオーホールディングス,スタンダード（内国株式）,商社,2024/05,256.0,3.0,2.0,1.0,17.4,24.6,0.63,0.0084,2
7940.0,ウェーブロックホールディングス,スタンダード（内国株式）,化学,2025/03,256.0,4.0,7.0,5.0,61.7,3.13,1.78,0.0095,2
2924.0,イフジ産業,スタンダード（内国株式）,食料品,2025/03,256.0,30.0,30.0,21.0,254.58,18.84,12.55,0.0095,2
2471.0,エスプール,プライム（内国株式）,サービス,2024/11,256.0,28.0,,21.0,26.57,21.34,5.29,0.0185,5
7299.0,フジオーゼックス,スタンダード（内国株式）,自動車・関連部品,2025/03,255.0,26.0,23.0,15.0,151.54,5.08,4.18,0.0114,3
9322.0,川西倉庫,スタンダード（内国株式）,運輸・倉庫,2025/03,255.0,10.0,12.0,7.0,97.62,3.5,1.94,0.0129,3
3679.0,じげん,プライム（内国株式）,通信,2025/03,254.0,57.0,,39.0,38.13,19.38,10.31,0.0185,5
4094.0,日本化学産業,スタンダード（内国株式）,化学,2025/03,254.0,29.0,32.0,24.0,121.17,5.07,4.34,0.0095,2
6882.0,三社電機製作所,スタンダード（内国株式）,機械,2025/03,254.0,11.0,12.0,5.0,37.74,2.06,1.5,0.0114,3
4478.0,フリー,グロース（内国株式）,通信,2024/06,254.0,-84.0,-86.0,-102.0,-174.43,,,0.0185,5
3328.0,ＢＥＥＮＯＳ,プライム（内国株式）,小売,2024/09,254.0,24.0,22.0,14.0,111.02,9.48,4.28,0.0084,2
2375.0,ギグワークス,スタンダード（内国株式）,サービス,2024/10,254.0,-4.0,-4.0,-7.0,-36.66,,,0.0185,5
6626.0,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,機械,2025/03,253.0,39.0,41.0,31.0,291.7,13.4,9.98,0.0114,3
6748.0,星和電機,スタンダード（内国株式）,機械,2024/12,252.0,18.0,19.0,14.0,103.02,7.83,4.45,0.0114,3
5729.0,日本精鉱,スタンダード（内国株式）,素材,2025/03,252.0,36.0,35.0,25.0,1004.01,20.58,11.73,0.0095,2
9713.0,ロイヤルホテル,スタンダード（内国株式）,サービス,2025/03,252.0,9.0,8.0,17.0,113.73,8.09,4.53,0.0185,5
7060.0,ギークス,スタンダード（内国株式）,サービス,2025/03,252.0,5.0,5.0,0.0,4.82,1.8,0.68,0.0185,5
7318.0,セレンディップ・ホールディングス,グロース（内国株式）,自動車・関連部品,2025/03,251.0,7.0,7.0,21.0,462.51,26.14,6.48,0.0114,3
7600.0,日本エム・ディ・エム,プライム（内国株式）,機械,2025/03,251.0,16.0,15.0,-5.0,-17.54,,,0.0114,3
7818.0,トランザクション,プライム（内国株式）,機械,2024/08,250.0,52.0,56.0,38.0,129.4,20.74,16.86,0.0114,3
6929.0,日本セラミック,プライム（内国株式）,機械,2024/12,250.0,50.0,58.0,42.0,181.28,8.34,7.13,0.0114,3
3537.0,昭栄薬品,スタンダード（内国株式）,商社,2025/03,250.0,6.0,8.0,5.0,154.78,5.9,3.08,0.0084,2
7022.0,サノヤスホールディングス,スタンダード（内国株式）,機械,2025/03,250.0,11.0,11.0,12.0,35.57,11.67,4.27,0.0114,3
2349.0,エヌアイデイ,スタンダード（内国株式）,通信,2025/03,250.0,31.0,34.0,24.0,216.65,10.99,8.38,0.0185,5
2221.0,岩塚製菓,スタンダード（内国株式）,食料品,2025/03,250.0,8.0,40.0,29.0,279.63,4.28,3.19,0.0095,2
7887.0,南海プライウッド,スタンダード（内国株式）,機械,2025/03,249.0,10.0,17.0,1.0,104.49,0.41,0.31,0.0114,3
3648.0,ＡＧＳ,スタンダード（内国株式）,通信,2025/03,249.0,18.0,19.0,14.0,81.89,9.41,6.39,0.0185,5
4820.0,イーエムシステムズ,プライム（内国株式）,通信,2024/12,248.0,45.0,52.0,24.0,34.54,11.81,7.66,0.0185,5
7937.0,ツツミ,スタンダード（内国株式）,機械,2025/03,248.0,24.0,25.0,20.0,127.09,2.93,2.85,0.0114,3
6203.0,豊和工業,スタンダード（内国株式）,機械,2025/03,248.0,13.0,14.0,7.0,62.12,4.0,2.2,0.0114,3
2769.0,ヴィレッジヴァンガードコーポレーション,スタンダード（内国株式）,小売,2024/05,248.0,-9.0,-9.0,-11.0,-145.84,,,0.0084,2
6571.0,キュービーネットホールディングス,プライム（内国株式）,サービス,2024/06,248.0,21.0,,13.0,99.33,9.18,4.03,0.0185,5
3915.0,テラスカイ,プライム（内国株式）,通信,2025/02,247.0,15.0,16.0,10.0,78.91,9.19,5.23,0.0185,5
8914.0,エリアリンク,スタンダード（内国株式）,サービス,2024/12,247.0,49.0,47.0,32.0,126.11,11.96,5.72,0.0185,5
2291.0,福留ハム,スタンダード（内国株式）,食料品,2025/03,246.0,-6.0,-6.0,-6.0,-191.81,,,0.0095,2
2359.0,コア,プライム（内国株式）,通信,2025/03,246.0,32.0,33.0,22.0,156.18,12.11,8.91,0.0185,5
6862.0,ミナトホールディングス,スタンダード（内国株式）,機械,2025/03,245.0,8.0,6.0,4.0,50.36,6.33,2.13,0.0114,3
4346.0,ＮＥＸＹＺ．Ｇｒｏｕｐ,スタンダード（内国株式）,サービス,2024/09,245.0,12.0,12.0,6.0,46.97,23.96,3.33,0.0185,5
5697.0,サンユウ,スタンダード（内国株式）,素材,2025/03,244.0,7.0,7.0,4.0,74.45,4.57,2.33,0.0095,2
7565.0,萬世電機,スタンダード（内国株式）,商社,2025/03,244.0,11.0,12.0,9.0,431.76,7.44,4.28,0.0084,2
3836.0,アバントグループ,プライム（内国株式）,通信,2024/06,244.0,41.0,41.0,29.0,76.62,21.45,13.02,0.0185,5
9640.0,セゾンテクノロジー,スタンダード（内国株式）,通信,2025/03,244.0,21.0,22.0,15.0,92.97,10.58,7.11,0.0185,5
9408.0,ＢＳＮメディアホールディングス,スタンダード（内国株式）,通信,2025/03,244.0,17.0,19.0,10.0,174.33,4.32,3.14,0.0185,5
9768.0,いであ,スタンダード（内国株式）,サービス,2024/12,243.0,33.0,34.0,24.0,332.81,8.27,6.34,0.0185,4
3688.0,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,通信,2024/12,243.0,21.0,24.0,17.0,66.79,6.98,3.49,0.0185,4
6648.0,かわでん,スタンダード（内国株式）,機械,2025/03,242.0,26.0,27.0,20.0,612.84,11.06,7.72,0.0114,3
7925.0,前澤化成工業,プライム（内国株式）,化学,2025/03,242.0,22.0,25.0,17.0,115.5,4.14,3.43,0.0095,2
6777.0,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,機械,2025/03,240.0,74.0,79.0,51.0,430.92,23.65,17.16,0.0114,3
7820.0,ニホンフラッシュ,プライム（内国株式）,機械,2025/03,240.0,8.0,11.0,-28.0,-122.69,,,0.0114,3
7885.0,タカノ,スタンダード（内国株式）,機械,2025/03,240.0,5.0,5.0,5.0,34.19,1.63,1.35,0.0114,3
9959.0,アシードホールディングス,スタンダード（内国株式）,小売,2025/03,240.0,8.0,11.0,7.0,60.81,10.36,3.81,0.0084,2
6616.0,トレックス・セミコンダクター,プライム（内国株式）,機械,2025/03,240.0,-6.0,-8.0,-24.0,-214.62,,,0.0114,3
5078.0,セレコーポレーション,スタンダード（内国株式）,,2025/02,239.0,20.0,20.0,14.0,417.62,6.94,5.69,0.0,0
4439.0,東名,スタンダード（内国株式）,通信,2024/08,239.0,23.0,24.0,16.0,104.31,20.35,10.96,0.0185,4
3662.0,エイチームホールディングス,プライム（内国株式）,通信,2024/07,239.0,6.0,6.0,10.0,51.34,9.3,5.85,0.0185,4
5918.0,瀧上工業,スタンダード（内国株式）,素材,2025/03,238.0,-4.0,3.0,2.0,91.57,0.46,0.31,0.0095,2
6855.0,日本電子材料,スタンダード（内国株式）,機械,2025/03,238.0,46.0,46.0,35.0,273.46,12.37,8.67,0.0114,3
7129.0,ミアヘルサホールディングス,スタンダード（内国株式）,,2025/03,238.0,6.0,6.0,3.0,113.95,7.9,2.26,0.0,0
1905.0,テノックス,スタンダード（内国株式）,建設,2025/03,237.0,11.0,12.0,7.0,113.29,5.79,3.56,0.0064,2
3932.0,アカツキ,プライム（内国株式）,通信,2025/03,237.0,39.0,42.0,16.0,114.15,4.0,3.01,0.0185,4
4462.0,石原ケミカル,プライム（内国株式）,化学,2025/03,236.0,34.0,35.0,25.0,173.43,11.26,9.13,0.0095,2
2160.0,ジーエヌアイグループ,グロース（内国株式）,医薬品,2024/12,236.0,14.0,,11.0,21.96,3.01,1.53,0.0095,2
9687.0,ＫＳＫ,スタンダード（内国株式）,通信,2025/03,236.0,24.0,25.0,19.0,309.27,11.26,8.11,0.0185,4
6901.0,澤藤電機,スタンダード（内国株式）,機械,2025/03,236.0,1.0,2.0,2.0,57.24,1.96,0.98,0.0114,3
7938.0,リーガルコーポレーション,スタンダード（内国株式）,機械,2025/03,236.0,4.0,5.0,7.0,219.21,5.5,2.67,0.0114,3
,日水コン,スタンダード（内国株式）,,2024/12,235.0,22.0,22.0,15.0,125.73,10.49,6.5,0.0,0
2694.0,焼肉坂井ホールディングス,スタンダード（内国株式）,小売,2025/03,235.0,5.0,4.0,-6.0,-2.61,,,0.0084,2
